simTime,stationId,longitude(10^-7*degree),latitude(10^-7*degree),heading(10^-1*degree),speed(10^-2*meter/sec),driveDirection(0:forward,1:backward),acceleration(meter/sec^2),curvature(10^-4*meter^-1),yawRate(10^-2*degree/sec)
1.83,2357136044,327847910,398912870,900,193,0,2.356763942,0,0
1.84,2357136044,327847910,398912870,900,195,0,1.709197501,0,0
1.85,2357136044,327847910,398912870,900,198,0,2.407378218,0,0
1.86,2357136044,327847910,398912870,900,199,0,1.928083533,0,0
1.87,2357136044,327847910,398912870,900,201,0,1.651254954,0,0
1.88,2357136044,327847920,398912870,900,203,0,1.741236423,0,0
1.89,2357136044,327847920,398912870,900,205,0,2.192490496,0,0
1.9,2357136044,327847920,398912870,900,207,0,1.792957958,0,0
1.91,2357136044,327847920,398912870,900,209,0,2.004165835,0,0
1.92,2357136044,327847930,398912870,900,211,0,2.466471166,0,0
1.93,2357136044,327847930,398912870,900,214,0,2.250552818,0,0
1.94,2357136044,327847930,398912870,900,216,0,2.163800091,0,0
1.95,2357136044,327847930,398912870,900,218,0,2.237835111,0,0
1.96,2357136044,327847940,398912870,900,220,0,2.513967449,0,0
1.97,2357136044,327847940,398912870,900,223,0,2.392281562,0,0
1.98,2357136044,327847940,398912870,900,225,0,2.100511727,0,0
1.99,2357136044,327847940,398912870,900,227,0,2.282657934,0,0
2,2357136044,327847950,398912870,900,230,0,2.462975309,0,0
2.01,2357136044,327847950,398912870,900,232,0,2.318074185,0,0
2.02,2357136044,327847950,398912870,900,234,0,1.518708591,0,0
2.03,2357136044,327847960,398912870,900,236,0,2.527544341,0,0
2.04,2357136044,327847960,398912870,900,238,0,1.667642465,0,0
2.05,2357136044,327847960,398912870,900,240,0,1.88758135,0,0
2.06,2357136044,327847960,398912870,900,241,0,1.700942003,0,0
2.07,2357136044,327847970,398912870,900,244,0,2.377906081,0,0
2.08,2357136044,327847970,398912870,900,246,0,2.229372123,0,0
2.09,2357136044,327847970,398912870,900,248,0,2.288288906,0,0
2.1,2357136044,327847980,398912870,900,250,0,1.78916965,0,0
2.11,2357136044,327847980,398912870,900,252,0,1.815689716,0,0
2.12,2357136044,327847980,398912870,900,254,0,1.881218537,0,0
2.13,2357136044,327847980,398912870,900,256,0,1.958451183,0,0
2.14,2357136044,327847990,398912870,900,257,0,1.554208661,0,0
2.15,2357136044,327847990,398912870,900,259,0,2.206229614,0,0
2.16,2357136044,327847990,398912870,900,262,0,2.545563751,0,0
2.17,2357136044,327848000,398912870,900,264,0,1.949817776,0,0
2.18,2357136044,327848000,398912870,900,267,0,2.584272965,0,0
2.19,2357136044,327848000,398912870,900,268,0,1.756078716,0,0
2.2,2357136044,327848010,398912870,900,271,0,2.278090805,0,0
2.21,2357136044,327848010,398912870,900,273,0,2.399256772,0,0
2.22,2357136044,327848010,398912870,900,274,0,1.320007131,0,0
2.23,2357136044,327848020,398912870,900,277,0,2.366720328,0,0
2.24,2357136044,327848020,398912870,900,278,0,1.54047582,0,0
2.25,2357136044,327848020,398912870,900,280,0,2.156239531,0,0
2.26,2357136044,327848030,398912870,900,283,0,2.348095843,0,0
2.27,2357136044,327848030,398912870,900,284,0,1.477677547,0,0
2.28,2357136044,327848030,398912870,900,286,0,1.539589549,0,0
2.29,2357136044,327848040,398912870,900,288,0,2.569302275,0,0
2.3,2357136044,327848040,398912870,900,290,0,1.745925595,0,0
2.31,2357136044,327848040,398912870,900,291,0,1.427833302,0,0
2.32,2357136044,327848050,398912870,900,294,0,2.239017649,0,0
2.33,2357136044,327848050,398912870,900,295,0,1.425229416,0,0
2.34,2357136044,327848050,398912870,900,297,0,1.867803382,0,0
2.35,2357136044,327848060,398912870,900,299,0,2.348688399,0,0
2.36,2357136044,327848060,398912870,900,301,0,2.160683991,0,0
2.37,2357136044,327848060,398912870,900,303,0,1.634046936,0,0
2.38,2357136044,327848070,398912870,900,305,0,2.10369536,0,0
2.39,2357136044,327848070,398912870,900,307,0,1.412060707,0,0
2.4,2357136044,327848070,398912870,900,308,0,1.392167922,0,0
2.41,2357136044,327848080,398912870,900,309,0,1.41016924,0,0
2.42,2357136044,327848080,398912870,900,311,0,1.639765269,0,0
2.43,2357136044,327848080,398912870,900,313,0,1.755001311,0,0
2.44,2357136044,327848090,398912870,900,315,0,1.942291749,0,0
2.45,2357136044,327848090,398912870,900,316,0,1.30681752,0,0
2.46,2357136044,327848100,398912870,900,318,0,2.354725361,0,0
2.47,2357136044,327848100,398912870,900,320,0,1.846167212,0,0
2.48,2357136044,327848100,398912870,900,322,0,2.202278621,0,0
2.49,2357136044,327848110,398912870,900,324,0,1.99211604,0,0
2.5,2357136044,327848110,398912870,900,326,0,1.517028323,0,0
2.51,2357136044,327848110,398912870,900,328,0,1.612850504,0,0
